model_type,seed,action_mode,episode_id,episode_seed,step,reward,done,success,action,goal_updated,goal_age,goal_norm,goal_delta_l2,goal_cosine_prev,policy_entropy,top1_prob,chosen_action_prob,top1_action,action_changed_from_prev_step,hidden_norm,action_prob_kl_from_prev,top1_action_changed_on_goal_update,goal_vector,action_probs
baseline,11,sample,1,1011,10,0.0,False,True,5,True,0,2.8734588623046875,0.8680337071418762,0.9842273522632062,1.5375261306762695,0.4901079833507538,0.4901079833507538,5,True,3.573939561843872,1.8394842147827148,True,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.04630788,0.01932281,0.12701091,0.11738289,0.12087257,0.49010798,0.07899494]"
baseline,11,sample,1,1011,11,0.0,False,True,2,False,1,2.8734588623046875,0.0,0.9999999433486704,1.340094804763794,0.5663543939590454,0.5663543939590454,2,True,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.00646098,0.01782485,0.56635439,0.11585081,0.13902487,0.0560612,0.09842287]"
baseline,11,sample,1,1011,12,0.0,False,True,2,False,2,2.8734588623046875,0.0,0.9999999433486704,1.1907280683517456,0.6361163854598999,0.6361163854598999,2,False,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.00277345,0.00652244,0.63611639,0.0986679,0.10839525,0.07059396,0.07693066]"
baseline,11,sample,1,1011,13,0.0,False,True,2,False,3,2.8734588623046875,0.0,0.9999999433486704,1.3075432777404785,0.590293288230896,0.590293288230896,2,False,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.00862588,0.01061501,0.59029329,0.09932163,0.10960201,0.09454823,0.086994]"
baseline,11,sample,1,1011,14,0.0,False,True,2,False,4,2.8734588623046875,0.0,0.9999999433486704,1.5172443389892578,0.4956575930118561,0.13321176171302795,5,True,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.04007188,0.01672326,0.13321176,0.11551389,0.12117016,0.49565759,0.07765153]"
baseline,11,sample,1,1011,15,0.0,False,True,0,False,5,2.8734588623046875,0.0,0.9999999433486704,1.5172443389892578,0.4956575930118561,0.04007188230752945,5,False,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.04007188,0.01672326,0.13321176,0.11551389,0.12117016,0.49565759,0.07765153]"
baseline,11,sample,1,1011,16,0.0,False,True,1,False,6,2.8734588623046875,0.0,0.9999999433486704,1.2647114992141724,0.6192786693572998,0.6192786693572998,1,True,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.156873,0.61927867,0.01594843,0.05753785,0.0421724,0.04366577,0.06452383]"
baseline,11,sample,1,1011,17,0.0,False,True,5,False,7,2.8734588623046875,0.0,0.9999999433486704,1.5172443389892578,0.4956575930118561,0.4956575930118561,5,True,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.04007188,0.01672326,0.13321176,0.11551389,0.12117016,0.49565759,0.07765153]"
baseline,11,sample,1,1011,18,0.0,False,True,4,False,8,2.8734588623046875,0.0,0.9999999433486704,1.4248547554016113,0.5263506770133972,0.1440797597169876,2,True,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.00917742,0.02570924,0.52635068,0.12842496,0.14407976,0.06024092,0.10601702]"
baseline,11,sample,1,1011,19,0.0,False,True,2,False,9,2.8734588623046875,0.0,0.9999999433486704,1.4248547554016113,0.5263506770133972,0.5263506770133972,2,False,3.573939561843872,,,"[-0.708811,0.053676,-0.13798,0.775422,-1.45852,-0.814578,-0.223813,-0.118484,0.131449,0.222937,-0.076933,-0.03557,-1.266923,-0.275076,1.411802,0.726701]","[0.00917742,0.02570924,0.52635068,0.12842496,0.14407976,0.06024092,0.10601702]"
baseline,11,sample,1,1011,20,0.0,False,True,2,True,0,3.0858750343322754,0.6486057639122009,0.9788224592121362,1.1950677633285522,0.636009156703949,0.636009156703949,2,False,3.8411929607391357,0.04061584547162056,False,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.00318286,0.00770737,0.63600916,0.09698379,0.10818715,0.06693541,0.08099424]"
baseline,11,sample,1,1011,21,0.0,False,True,2,False,1,3.0858750343322754,0.0,1.0000001255579791,1.4663989543914795,0.5230624079704285,0.5230624079704285,2,False,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.02364118,0.0223673,0.52306241,0.11848152,0.12587881,0.07879132,0.10777748]"
baseline,11,sample,1,1011,22,0.0,False,True,6,False,2,3.0858750343322754,0.0,1.0000001255579791,1.3912858963012695,0.5836681127548218,0.0597028024494648,0,True,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.58366811,0.08546677,0.03417796,0.0601491,0.05267836,0.12415695,0.0597028]"
baseline,11,sample,1,1011,23,0.0,False,True,0,False,3,3.0858750343322754,0.0,1.0000001255579791,1.3912858963012695,0.5836681127548218,0.5836681127548218,0,False,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.58366811,0.08546677,0.03417796,0.0601491,0.05267836,0.12415695,0.0597028]"
baseline,11,sample,1,1011,24,0.0,False,True,3,False,4,3.0858750343322754,0.0,1.0000001255579791,1.3840256929397583,0.5563790202140808,0.11590718477964401,2,True,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.00929858,0.02142413,0.55637902,0.11590718,0.11833978,0.07638761,0.10226369]"
baseline,11,sample,1,1011,25,0.0,False,True,3,False,5,3.0858750343322754,0.0,1.0000001255579791,1.3840256929397583,0.5563790202140808,0.11590718477964401,2,False,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.00929858,0.02142413,0.55637902,0.11590718,0.11833978,0.07638761,0.10226369]"
baseline,11,sample,1,1011,26,0.0,False,True,5,False,6,3.0858750343322754,0.0,1.0000001255579791,1.3840256929397583,0.5563790202140808,0.07638760656118393,2,False,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.00929858,0.02142413,0.55637902,0.11590718,0.11833978,0.07638761,0.10226369]"
baseline,11,sample,1,1011,27,0.0,False,True,2,False,7,3.0858750343322754,0.0,1.0000001255579791,1.3840256929397583,0.5563790202140808,0.5563790202140808,2,False,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.00929858,0.02142413,0.55637902,0.11590718,0.11833978,0.07638761,0.10226369]"
baseline,11,sample,1,1011,28,0.0,False,True,1,False,8,3.0858750343322754,0.0,1.0000001255579791,1.5583674907684326,0.5014304518699646,0.5014304518699646,1,True,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.07922681,0.50143045,0.0362007,0.11290234,0.06621815,0.10935232,0.09466922]"
baseline,11,sample,1,1011,29,0.0,False,True,5,False,9,3.0858750343322754,0.0,1.0000001255579791,1.4271461963653564,0.5310317873954773,0.5310317873954773,5,True,3.8411929607391357,,,"[-0.615118,-0.060011,-0.210745,0.920269,-1.530499,-0.910825,-0.1844,-0.502447,0.194793,-0.004917,-0.177732,-0.300121,-1.252399,-0.125275,1.621655,0.645963]","[0.02390729,0.01139516,0.14509055,0.10526551,0.11150429,0.53103179,0.07180544]"
baseline,11,sample,1,1011,30,0.0,False,True,2,True,0,3.791538953781128,0.7276905179023743,0.998650774371945,0.7686721086502075,0.8033931851387024,0.8033931851387024,2,True,4.744019031524658,1.5158061981201172,True,"[-0.750488,-0.085147,-0.22434,1.169066,-1.892183,-1.102764,-0.230462,-0.616007,0.114731,-0.073074,-0.116941,-0.305323,-1.528219,-0.127634,2.012717,0.794384]","[0.00027899,0.00113644,0.80339319,0.05355621,0.06727783,0.03377774,0.04057958]"
baseline,11,sample,1,1011,31,0.9712,True,True,2,False,1,3.791538953781128,0.0,1.0000000048543507,0.7169661521911621,0.8189678192138672,0.8189678192138672,2,False,4.744019031524658,,,"[-0.750488,-0.085147,-0.22434,1.169066,-1.892183,-1.102764,-0.230462,-0.616007,0.114731,-0.073074,-0.116941,-0.305323,-1.528219,-0.127634,2.012717,0.794384]","[6.448e-05,0.00010861,0.81896782,0.0389755,0.05601946,0.05934312,0.02652101]"
baseline,11,sample,2,1012,0,0.0,False,False,2,True,0,2.116105556488037,,,1.7028899192810059,0.4014413058757782,0.06601978093385696,0,,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.40144131,0.1893817,0.06601978,0.09030818,0.07609333,0.0903328,0.08642288]"
baseline,11,sample,2,1012,1,0.0,False,False,1,False,1,2.116105556488037,0.0,0.999999929925902,1.7161471843719482,0.3638010025024414,0.2011880874633789,0,False,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.363801,0.20118809,0.0384746,0.09190445,0.07570556,0.14905934,0.07986695]"
baseline,11,sample,2,1012,2,0.0,False,False,0,False,2,2.116105556488037,0.0,0.999999929925902,1.6736009120941162,0.35285884141921997,0.35285884141921997,0,False,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.35285884,0.25109607,0.02601602,0.08180539,0.0705195,0.14240617,0.07529803]"
baseline,11,sample,2,1012,3,0.0,False,False,5,False,3,2.116105556488037,0.0,0.999999929925902,1.7161471843719482,0.3638010025024414,0.14905934035778046,0,False,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.363801,0.20118809,0.0384746,0.09190445,0.07570556,0.14905934,0.07986695]"
baseline,11,sample,2,1012,4,0.0,False,False,0,False,4,2.116105556488037,0.0,0.999999929925902,1.7161471843719482,0.3638010025024414,0.3638010025024414,0,False,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.363801,0.20118809,0.0384746,0.09190445,0.07570556,0.14905934,0.07986695]"
baseline,11,sample,2,1012,5,0.0,False,False,2,False,5,2.116105556488037,0.0,0.999999929925902,1.4419236183166504,0.5349981784820557,0.5349981784820557,2,True,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.02225728,0.0194556,0.53499818,0.10777425,0.12608519,0.08203364,0.10739581]"
baseline,11,sample,2,1012,6,0.0,False,False,0,False,6,2.116105556488037,0.0,0.999999929925902,1.2252273559570312,0.6486201286315918,0.6486201286315918,0,True,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.64862013,0.10311721,0.01631842,0.04503101,0.04214317,0.09922454,0.04554555]"
baseline,11,sample,2,1012,7,0.0,False,False,2,False,7,2.116105556488037,0.0,0.999999929925902,1.2975786924362183,0.5928866863250732,0.5928866863250732,2,True,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.0075683,0.00974012,0.59288669,0.09915215,0.11261516,0.09280437,0.0852332]"
baseline,11,sample,2,1012,8,0.0,False,False,3,False,8,2.116105556488037,0.0,0.999999929925902,1.5368480682373047,0.4778473973274231,0.11390221863985062,5,True,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.03930165,0.01546764,0.14765593,0.11390222,0.12685001,0.4778474,0.07897516]"
baseline,11,sample,2,1012,9,0.0,False,False,3,False,9,2.116105556488037,0.0,0.999999929925902,1.5368480682373047,0.4778473973274231,0.11390221863985062,5,False,2.70078706741333,,,"[-0.521625,0.086116,-0.033261,0.668009,-1.132492,-0.543988,-0.466054,0.031774,0.154233,0.154285,-0.128294,0.088045,-0.896905,-0.231195,0.900702,0.461971]","[0.03930165,0.01546764,0.14765593,0.11390222,0.12685001,0.4778474,0.07897516]"
baseline,11,sample,2,1012,10,0.0,False,False,5,True,0,2.9194581508636475,0.9313985109329224,0.9820222629263026,1.5147292613983154,0.49282923340797424,0.49282923340797424,5,False,3.626218318939209,0.0006324062123894691,False,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.03706985,0.01562728,0.13954054,0.1151393,0.12231083,0.49282923,0.07748297]"
baseline,11,sample,2,1012,11,0.0,False,False,2,False,1,2.9194581508636475,0.0,0.9999999327017024,1.3814148902893066,0.5487523674964905,0.5487523674964905,2,True,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.00758492,0.02127393,0.54875237,0.1234359,0.1366933,0.06183181,0.10042775]"
baseline,11,sample,2,1012,12,0.0,False,False,6,False,2,2.9194581508636475,0.0,0.9999999327017024,1.2915430068969727,0.5960448980331421,0.09222006797790527,2,False,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.00662008,0.01357934,0.5960449,0.10488492,0.1195367,0.06711392,0.09222007]"
baseline,11,sample,2,1012,13,0.0,False,False,2,False,3,2.9194581508636475,0.0,0.9999999327017024,1.2915430068969727,0.5960448980331421,0.5960448980331421,2,False,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.00662008,0.01357934,0.5960449,0.10488492,0.1195367,0.06711392,0.09222007]"
baseline,11,sample,2,1012,14,0.0,False,False,2,False,4,2.9194581508636475,0.0,0.9999999327017024,1.4748592376708984,0.5212845802307129,0.5212845802307129,2,False,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.02575867,0.02326711,0.52128458,0.11536524,0.12207337,0.08021793,0.11203317]"
baseline,11,sample,2,1012,15,0.0,False,False,0,False,5,2.9194581508636475,0.0,0.9999999327017024,1.181057095527649,0.6626004576683044,0.6626004576683044,0,True,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.66260046,0.11249647,0.01271158,0.04282922,0.03743919,0.09070729,0.0412158]"
baseline,11,sample,2,1012,16,0.0,False,False,2,False,6,2.9194581508636475,0.0,0.9999999327017024,1.4285297393798828,0.5354132652282715,0.5354132652282715,2,True,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.01603503,0.01605731,0.53541327,0.10926435,0.11457011,0.11003771,0.09862226]"
baseline,11,sample,2,1012,17,0.0,False,False,5,False,7,2.9194581508636475,0.0,0.9999999327017024,1.5189743041992188,0.4950132369995117,0.4950132369995117,5,True,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.04028735,0.0169575,0.13286306,0.11596581,0.12110467,0.49501324,0.07780839]"
baseline,11,sample,2,1012,18,0.0,False,False,4,False,8,2.9194581508636475,0.0,0.9999999327017024,1.221024751663208,0.6211265325546265,0.1288105696439743,2,True,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.00420284,0.01149273,0.62112653,0.10132319,0.12881057,0.04730438,0.08573975]"
baseline,11,sample,2,1012,19,0.0,False,False,2,False,9,2.9194581508636475,0.0,0.9999999327017024,1.221024751663208,0.6211265325546265,0.6211265325546265,2,False,3.626218318939209,,,"[-0.686456,0.04464,-0.12843,0.819484,-1.466042,-0.823879,-0.269168,-0.128326,0.123299,0.213083,-0.089433,-0.02389,-1.281386,-0.2598,1.463338,0.724582]","[0.00420284,0.01149273,0.62112653,0.10132319,0.12881057,0.04730438,0.08573975]"
baseline,11,sample,2,1012,20,0.0,False,False,3,True,0,2.9827113151550293,0.5413506627082825,0.9834023018821604,1.3005918264389038,0.596655011177063,0.09683030843734741,2,False,3.764274835586548,0.009690448641777039,False,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.00620479,0.01788561,0.59665501,0.09683031,0.10988709,0.07149559,0.10104162]"
baseline,11,sample,2,1012,21,0.0,False,False,3,False,1,2.9827113151550293,0.0,0.9999999552004,1.3005918264389038,0.596655011177063,0.09683030843734741,2,False,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.00620479,0.01788561,0.59665501,0.09683031,0.10988709,0.07149559,0.10104162]"
baseline,11,sample,2,1012,22,0.0,False,False,3,False,2,2.9827113151550293,0.0,0.9999999552004,1.3005918264389038,0.596655011177063,0.09683030843734741,2,False,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.00620479,0.01788561,0.59665501,0.09683031,0.10988709,0.07149559,0.10104162]"
baseline,11,sample,2,1012,23,0.0,False,False,2,False,3,2.9827113151550293,0.0,0.9999999552004,1.3005918264389038,0.596655011177063,0.596655011177063,2,False,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.00620479,0.01788561,0.59665501,0.09683031,0.10988709,0.07149559,0.10104162]"
baseline,11,sample,2,1012,24,0.0,False,False,0,False,4,2.9827113151550293,0.0,0.9999999552004,1.5189037322998047,0.5249902606010437,0.12708842754364014,1,True,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.12708843,0.52499026,0.0466299,0.08038788,0.06462699,0.06403001,0.0922465]"
baseline,11,sample,2,1012,25,0.0,False,False,0,False,5,2.9827113151550293,0.0,0.9999999552004,1.1842243671417236,0.5204960107803345,0.5204960107803345,0,True,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.52049601,0.34016657,0.00384785,0.03061585,0.02558129,0.04308378,0.03620866]"
baseline,11,sample,2,1012,26,0.0,False,False,2,False,6,2.9827113151550293,0.0,0.9999999552004,1.825911283493042,0.3168637156486511,0.3168637156486511,2,True,3.764274835586548,,,"[-0.614733,-0.044473,-0.164985,0.91829,-1.512112,-0.829322,-0.249598,-0.495113,0.146184,-0.013999,-0.205278,-0.128402,-1.181789,-0.114259,1.578284,0.61941]","[0.08585898,0.07682338,0.31686372,0.14937346,0.14463793,0.0944082,0.13203426]"
